chr	pos	vartype	varlen	vcomplex	STRtype	INDtype	DUST	STRP	STRE	alleles	call_rate	nuc_div	FDKDiscord	FDK2D4Incons	2D4Discord	2D4RefAbsent	FDKRefAbsent	coding	consequence	DD2FDKMAF
Pf3D7_01_v3	263002	INDEL	8	0.22		TArich	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	263965	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	265603	INDEL	18	0.452		TArep	1			3	1.0	0.516	1	0	1	0	0	intergenic		0.0
Pf3D7_01_v3	265941	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_01_v3	266480	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_01_v3	269190	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	269435	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	269646	INDEL	4	0.128		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	269863	INDEL	1	0.051		polyA	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	269936	INDEL	-8	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	271081	INDEL	-10	0.027	STR	TArep	1	9	2.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	271165	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	274056	INDEL	-4	0.027	STR	TArep	1	8	2.12	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	274550	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	275206	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	276845	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	277709	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_01_v3	278902	INDEL	-24	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	278978	INDEL	6	0.175		TArep	1			2	1.0	0.516	1	0	1	0	0	intergenic		0.0
Pf3D7_01_v3	285511	INDEL	16	0.405		TArep	1			2	1.0	0.516	1	0	1	0	0	intergenic		0.0
Pf3D7_01_v3	285663	INDEL	-12	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	285970	INDEL	20	0.525		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	286388	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	291400	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_01_v3	291500	INDEL	36	0.673			1			2	1.0	0.516	0	0	0	1	1	coding	inframe_insertion	0.0
Pf3D7_01_v3	291502	SNP	1	0	STR		1	18	2.06	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	291511	SNP	1	0	STR		1	18	2.06	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	291520	SNP	1	0	STR		1	18	2.06	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	291547	SNP	1	0	STR		1	9	5.89	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	292611	INDEL	-6	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	292654	INDEL	4	0.128	STR	TArich	1	2	22.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	293065	INDEL	2	0.077	STR	TArep	1	7	2.57	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	293277	SNP	1	0			1			2	1.0	0.121	0	1	0	1	1	intergenic		0.0
Pf3D7_01_v3	293353	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	315434	INDEL	24	0.532			1			2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_insertion	0.0
Pf3D7_01_v3	315518	INDEL	-6	0.027		TArich	1			2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_01_v3	316513	SNP	1	0	STR		1	3	5.67	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	318003	INDEL	-12	0.027	STR		1	21	3.05	2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_deletion	0.0
Pf3D7_01_v3	318038	SNP	1	0	STR		1	21	3.05	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	318059	SNP	1	0	STR		1	21	4.57	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	319523	INDEL	-6	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	319846	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	320629	INDEL	-6	0.027		TArich	1			2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_deletion	0.0
Pf3D7_01_v3	322726	INDEL	12	0.283			1			2	1.0	0.516	0	0	0	1	1	coding	inframe_insertion	0.0
Pf3D7_01_v3	323034	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_01_v3	323333	INDEL	-3	0.027			1			2	1.0	0.516	0	0	0	1	1	coding	inframe_deletion	0.0
Pf3D7_01_v3	324060	INDEL	-15	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_01_v3	324213	INDEL	-3	0.027		TArich	1			2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_01_v3	326352	INDEL	-4	0.027	STR	TArep	1	2	8.5	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	326358	SNP	1	0	STR		1	2	9.5	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	327409	INDEL	2	0.075		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	327485	INDEL	-2	0.027	STR	TArep	1	9	2.11	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	328099	SNP	1	0	STR		1	17	2.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	328737	INDEL	12	0.31	STR	TArep	1	5	7.8	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	328738	SNP	1	0	STR		1	5	7.8	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	328739	SNP	1	0	STR		1	5	7.8	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	328741	SNP	1	0	STR		1	5	7.8	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	328745	SNP	1	0	STR		1	5	7.8	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	328747	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	328749	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	329507	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	329507	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	329752	INDEL	-14	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	329752	INDEL	-14	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	330720	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	332798	INDEL	4	0.116		TArich	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	333320	INDEL	-4	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	333937	INDEL	4	0.128		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	334289	INDEL	-6	0.027		TArep	1			12	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	334354	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	335390	INDEL	-2	0.027	STR	polyA	1	2	6.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	335448	INDEL	-2	0.027	STR	TArep	1	5	3.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	335691	INDEL	8	0.22		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	336531	INDEL	4	0.128		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	336827	INDEL	4	0.122		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	338226	INDEL	-12	0.027	STR		1	24	2.58	2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_01_v3	338314	INDEL	-12	0.027			1			2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_deletion	0.0
Pf3D7_01_v3	338334	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	338340	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	338598	INDEL	6	0.167		TArich	1			2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_insertion	0.0
Pf3D7_01_v3	339006	INDEL	-12	0.027	STR		1	21	2.95	2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_deletion	0.0
Pf3D7_01_v3	339060	SNP	1	0	STR		1	3	18.33	2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_01_v3	339074	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	339436	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	339504	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_01_v3	340099	INDEL	-3	0.027		TArich	1			2	1.0	0.516	0	0	0	0	0	coding	inframe_deletion	0.0
Pf3D7_01_v3	340501	INDEL	-15	0.027	STR	TArep	1	3	8.33	2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_01_v3	341101	INDEL	-36	0.027			0			2	1.0	0.516	0	0	0	1	1	coding	inframe_deletion	0.0
Pf3D7_01_v3	342450	INDEL	-3	0.027		TArich	1			2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_deletion	0.0
Pf3D7_01_v3	342833	INDEL	9	0.244		TArich	1			2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_insertion	0.0
Pf3D7_01_v3	344792	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	intragenic_variant	0.0
Pf3D7_01_v3	355709	INDEL	-42	0.027			1			2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_deletion	0.0
Pf3D7_01_v3	356302	INDEL	-4	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	357387	INDEL	-6	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	357599	INDEL	-6	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	358625	INDEL	-14	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	358793	INDEL	4	0.116	STR	TArich	1	5	2.8	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	360024	SNP	1	0	STR		1	8	4.12	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	360030	SNP	1	0	STR		1	18	2.28	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	360048	SNP	1	0	STR		1	18	2.28	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	360644	INDEL	2	0.075		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	360713	INDEL	1	0.051		polyA	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	360910	INDEL	-1	0.027	STR	polyA	1	3	5.67	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	362255	INDEL	12	0.317		TArep	1			2	1.0	0.516	0	0	0	1	1	coding	non_coding_exon_variant	0.0
Pf3D7_01_v3	362551	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	coding	non_coding_exon_variant	0.0
Pf3D7_01_v3	364437	INDEL	-28	0.027	STR	TArich	1	2	23.5	3	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	364586	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	364678	INDEL	6	0.175		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	365239	INDEL	4	0.128	STR	TArich	1	2	8.0	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	365535	INDEL	12	0.317		TArep	1			3	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	368826	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	369091	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	371637	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	372773	INDEL	-11	0.027	STR		1	15	5.93	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	373256	INDEL	-13	0.027	polyA	TArich	1	1	19.0	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	373780	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	387722	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	388752	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_01_v3	389143	SNP	1	0	STR		1	18	2.11	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	389145	INDEL	-2	0.027	STR	polyA	1	18	2.11	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	389887	INDEL	-135	0.027	STR	TArep	1	27	3.96	2	1.0	0.516	0	0	0	1	1	coding	inframe_deletion	0.0
Pf3D7_01_v3	397023	SNP	1	0	STR		1	21	2.29	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	397041	SNP	1	0	STR		0	42	2.31	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	397062	SNP	1	0	STR		0	42	2.31	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	397083	SNP	1	0	STR		0	42	2.31	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	397100	SNP	1	0	STR		0	42	2.31	2	1.0	0.516	1	0	1	0	0	coding	synonymous_variant	0.0
Pf3D7_01_v3	397115	INDEL	21	0.44	STR		0	42	2.31	2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_insertion	0.0
Pf3D7_01_v3	397494	INDEL	-27	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_deletion	0.0
Pf3D7_01_v3	397781	INDEL	18	0.413			1			2	1.0	0.516	0	0	0	1	1	coding	inframe_insertion	0.0
Pf3D7_01_v3	398321	INDEL	-9	0.027		TArich	1			2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_01_v3	399362	INDEL	-18	0.027	STR		1	18	2.28	2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_01_v3	415168	INDEL	4	0.128		TArich	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	415337	INDEL	6	0.175		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	415552	INDEL	8	0.22			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	415694	SNP	1	0	STR		1	2	6.5	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	415810	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	415931	INDEL	8	0.22	STR	TArep	1	7	2.43	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	416036	INDEL	-1	0.027		polyA	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	416257	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	417386	INDEL	2	0.077		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	417498	INDEL	-6	0.027		TArich	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	417584	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	417675	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	417750	INDEL	-1	0.027		polyA	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	418202	INDEL	2	0.077	STR	TArep	1	4	3.75	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	420228	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	421990	SNP	1	0	STR		1	56	2.04	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	421998	SNP	1	0	STR		1	56	2.04	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	422006	SNP	1	0	STR		1	56	2.04	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	422062	SNP	1	0	STR		1	56	2.04	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	422063	SNP	1	0	STR		1	56	2.04	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	422065	INDEL	-14	0.027	STR		1	56	2.04	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	423066	SNP	1	0	STR		1	2	7.5	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	423383	INDEL	3	0.098		TArich	1			2	1.0	0.516	0	0	0	0	0	coding	inframe_insertion	0.0
Pf3D7_01_v3	425779	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	425821	SNP	1	0	STR		1	27	2.0	2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_01_v3	426936	INDEL	-18	0.027			1			2	1.0	0.516	0	0	0	1	1	coding	inframe_deletion	0.0
Pf3D7_01_v3	427639	INDEL	-26	0.027	STR	TArep	1	2	19.5	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	427733	INDEL	4	0.122		TArep	1			2	1.0	0.516	1	0	1	0	0	intergenic		0.0
Pf3D7_01_v3	428046	INDEL	-4	0.027			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	428074	SNP	1	0	STR		1	4	7.75	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	428453	INDEL	4	0.128		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	428641	INDEL	16	0.405		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	428936	INDEL	-8	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	429018	INDEL	4	0.128		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	429377	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	429530	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	437485	INDEL	18	0.396	STR		1	3	9.33	2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_insertion	0.0
Pf3D7_01_v3	451383	INDEL	2	0.077		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	452532	INDEL	-4	0.027		TArich	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	453387	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	460171	INDEL	27	0.583		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	461592	INDEL	1	0.051		polyA	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	465296	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_01_v3	466034	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_01_v3	467351	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_01_v3	468893	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_01_v3	470278	SNP	1	0	STR		1	2	13.5	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	470612	INDEL	8	0.22		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	470663	SNP	1	0			0			3	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	470788	INDEL	-4	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	471522	INDEL	-6	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	471804	INDEL	16	0.415		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	472576	SNP	1	0	polyA		1	1	11.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	472583	SNP	1	0	polyA		1	1	11.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	472798	INDEL	-6	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	481093	INDEL	1	0.051	STR	polyA	1	2	10.0	2	1.0	0.516	0	0	0	0	0	coding	non_coding_exon_variant	0.0
Pf3D7_01_v3	481368	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	non_coding_exon_variant	0.0
Pf3D7_01_v3	481414	INDEL	-4	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	482386	INDEL	-30	0.027	STR	TArich	1	14	2.79	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	482858	INDEL	-20	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	484106	INDEL	-10	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	484314	INDEL	30	0.738		TArich	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	484688	INDEL	-1	0.027		polyA	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	484891	INDEL	16	0.405	STR	TArich	1	4	5.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	485331	INDEL	-8	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	485599	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	486040	SNP	1	0	STR		1	15	2.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	486041	SNP	1	0	STR		1	15	2.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	486230	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	486391	INDEL	6	0.175		TArich	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	487057	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_01_v3	487667	INDEL	3	0.108			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_01_v3	487782	INDEL	14	0.313	STR		1	14	3.71	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_01_v3	487958	SNP	1	0	STR		1	18	2.28	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	487970	SNP	1	0	STR		1	18	2.28	2	1.0	0.516	1	0	1	0	0	coding	missense_variant	0.0
Pf3D7_01_v3	487985	SNP	1	0	STR		1	6	4.33	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	487991	INDEL	9	0.227	STR		1	6	4.33	2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_insertion	0.0
Pf3D7_01_v3	488039	SNP	1	0	STR		1	21	3.24	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	488150	SNP	1	0	STR		1	30	2.27	2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_01_v3	488210	INDEL	21	0.468			1			2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_insertion	0.0
Pf3D7_01_v3	488754	SNP	1	0	STR		1	30	2.07	2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_01_v3	488912	INDEL	-6	0.027			1			2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_deletion	0.0
Pf3D7_01_v3	489421	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	489442	SNP	1	0	STR		1	18	2.56	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_01_v3	489460	SNP	1	0	STR		1	18	2.56	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
