chr	pos	vartype	varlen	vcomplex	alleles	call_rate	nuc_div	FdkXRefAbsent	2D4RefAbsent	FdkRefAbsent	FdkXDiscord	2D4Discord	FdkDiscord	GoldWirthIncons	2D4FDKIncons	coding	consequence	DD2FDKMAF
Pf3D7_07_v3	706277	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	706335	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_07_v3	707290	INDEL	-2	0.027	2	1.0	0.516	0	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	707632	INDEL	-24	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	708271	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	708332	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_07_v3	708347	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_07_v3	708411	INDEL	-60	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_07_v3	708623	INDEL	-24	0.027	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_07_v3	711029	INDEL	4	0.128	2	1.0	0.516	0	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	712278	INDEL	-16	0.027	2	1.0	0.516	0	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	712909	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	713157	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	713187	INDEL	18	0.432	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	disruptive_inframe_insertion	0.0
Pf3D7_07_v3	725130	INDEL	-2	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	725998	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_07_v3	726594	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	726661	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	727199	INDEL	-14	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	frameshift_variant	0.0
Pf3D7_07_v3	727266	INDEL	-18	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	727728	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	727792	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	727905	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	727942	INDEL	-5	0.027	2	1.0	0.516	0	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	728161	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	728696	INDEL	-3	0.027	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	inframe_deletion	0.0
Pf3D7_07_v3	729073	INDEL	-66	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	inframe_deletion	0.0
Pf3D7_07_v3	729550	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	734523	INDEL	-4	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	734886	INDEL	16	0.415	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	735180	INDEL	-2	0.027	2	1.0	0.516	0	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	735406	INDEL	9	0.233	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	735710	INDEL	-4	0.027	2	1.0	0.516	0	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	735950	INDEL	4	0.116	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	736978	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_07_v3	737421	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	737920	INDEL	-19	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	738432	INDEL	-5	0.027	2	1.0	0.516	0	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	739255	INDEL	14	0.375	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	739448	INDEL	-4	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	739611	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	740168	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	740184	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	740359	INDEL	6	0.175	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	740363	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	740941	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	740959	INDEL	16	0.415	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	740963	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	741241	INDEL	-10	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	741267	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	741504	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	741607	SNP	1	0	2	1.0	0.0	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	742921	INDEL	18	0.413	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	disruptive_inframe_insertion	0.0
Pf3D7_07_v3	743191	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_07_v3	743384	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_07_v3	744613	SNP	1	0	2	1.0	0.516	0	0	0	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_07_v3	744750	SNP	1	0	2	1.0	0.516	1	1	1	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	745417	INDEL	-30	0.027	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	745457	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	745459	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
Pf3D7_07_v3	746945	INDEL	16	0.415	2	1.0	0.516	1	0	0	0	1	1	0	0	intergenic		0.0
Pf3D7_07_v3	747110	SNP	1	0	2	1.0	0.516	1	0	0	0	0	0	0	0	intergenic		0.0
