chr	pos	vartype	varlen	vcomplex	STRtype	INDtype	DUST	STRP	STRE	alleles	call_rate	nuc_div	Cl1Incons	Cl2Incons	Cl3Incons	coding	consequence	DD2FDKMAF
Pf3D7_02_v3	425391	INDEL	46	1.0	STR	TArich	0	2	22.0	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	469691	INDEL	-12	0.027	STR	TArep	0	14	2.07	2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_02_v3	470938	SNP	1	0	TArich		0	39	2.08	2	0.944	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_02_v3	478808	SNP	1	0	STR		0	16	2.56	2	0.722	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	492019	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	493179	SNP	1	0	STR		0	2	13.0	2	0.889	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	516261	INDEL	-12	0.027	STR	TArich	0	2	21.0	2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	522718	INDEL	-1	0.027	STR	polyA	0	2	16.5	2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	536179	SNP	1	0	STR		0	2	18.0	2	0.889	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	536486	SNP	1	0	polyA		0	1	16.0	2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	540298	SNP	1	0			0			2	0.722	-1.0	0	0	1	intergenic		-1
Pf3D7_02_v3	540300	SNP	1	0			0			2	0.722	-1.0	0	0	1	intergenic		-1
Pf3D7_02_v3	543056	SNP	1	0	STR		0	7	6.57	2	0.833	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	543058	SNP	1	0	STR		0	7	6.57	2	0.833	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	543059	INDEL	14	0.313	STR		0	7	6.57	2	0.833	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	576852	SNP	1	0			0			2	0.944	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	576854	SNP	1	0	STR		0	2	29.0	2	0.889	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	576856	SNP	1	0	STR		0	2	29.0	2	0.889	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	576858	SNP	1	0	STR		0	2	29.0	2	0.889	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	576860	SNP	1	0	STR		0	2	29.0	2	0.889	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	576890	SNP	1	0	STR		0	2	29.0	2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	576894	SNP	1	0	STR		0	2	29.0	2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	576902	SNP	1	0	STR		0	2	29.0	2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	576906	SNP	1	0	STR		0	12	4.92	2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	576911	INDEL	-15	0.027	STR		0	12	4.92	2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	576927	SNP	1	0	STR		0	12	4.92	2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	576948	SNP	1	0	STR		0	12	4.92	2	0.889	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	582667	INDEL	36	0.755			0			3	1.0	-1.0	1	0	0	coding	disruptive_inframe_insertion	-1
Pf3D7_02_v3	604943	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	609921	SNP	1	0			0			2	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	609924	SNP	1	0			0			2	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	609927	SNP	1	0			0			2	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	609928	SNP	1	0			0			2	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	609935	SNP	1	0			0			2	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	609943	SNP	1	0			0			2	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	609981	SNP	1	0			0			2	0.722	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	609983	SNP	1	0			0			2	0.722	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	619731	SNP	1	0			0			2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_02_v3	642203	SNP	1	0	STR		0	6	26.67	2	0.778	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_02_v3	652006	INDEL	-3	0.027			0			2	0.889	-1.0	0	0	1	coding	inframe_deletion	-1
Pf3D7_02_v3	677737	SNP	1	0	STR		0	2	23.0	2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	677741	SNP	1	0	STR		0	2	23.0	2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	678352	INDEL	12	0.31	STR	TArich	0	2	8.0	3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	684353	INDEL	-2	0.027	STR	TArep	0	7	2.43	2	0.944	-1.0	0	0	1	intergenic		-1
Pf3D7_02_v3	685102	INDEL	-2	0.027	STR	TArep	0	4	4.75	2	0.944	-1.0	0	0	1	intergenic		-1
Pf3D7_02_v3	685108	SNP	1	0	STR		0	2	14.0	2	0.944	-1.0	0	0	1	intergenic		-1
Pf3D7_02_v3	689630	SNP	1	0	STR		0	2	12.0	2	0.833	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	689632	SNP	1	0	STR		0	2	12.0	2	0.833	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	711854	INDEL	-15	0.027	STR		0	15	2.27	2	1.0	-1.0	1	0	0	coding	disruptive_inframe_deletion	-1
Pf3D7_02_v3	712333	INDEL	18	1.078			0			3	1.0	-1.0	1	0	0	coding	inframe_insertion	-1
Pf3D7_02_v3	714320	INDEL	45	0.907			0			3	1.0	-1.0	1	0	0	coding	inframe_insertion	-1
Pf3D7_02_v3	715480	INDEL	-2	0.175		TArep	0			3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	715512	INDEL	4	0.125		TArich	0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	715770	INDEL	5	0.154		TArep	0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	716078	INDEL	14	0.357		TArep	0			5	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	716393	SNP	1	0	STR		0	2	18.0	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	716401	SNP	1	0	STR		0	2	18.0	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	716404	SNP	1	0	STR		0	2	18.0	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	716433	SNP	1	0	STR		0	16	2.0	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	716436	SNP	1	0	STR		0	16	2.0	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	716453	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	716457	SNP	1	0	STR		0	2	5.5	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	716465	INDEL	8	0.22	STR	TArich	0	8	2.62	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	716587	INDEL	15	0.372	STR	TArep	0	7	3.0	3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	717173	INDEL	-4	0.027		TArep	0			3	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_02_v3	718509	INDEL	-20	0.027	STR	TArep	0	10	2.5	2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	718816	INDEL	-6	0.027		TArep	0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	718834	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	719458	INDEL	0	0.175		TArep	0			4	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	719769	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	720248	SNP	1	0			0			2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	722704	SNP	1	0	STR		0	2	11.5	2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	722705	SNP	1	0			0			2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	722708	SNP	1	0			0			2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	724792	INDEL	14	0.326	STR		0	8	2.62	2	0.833	-1.0	0	0	1	intergenic		-1
Pf3D7_02_v3	724792	INDEL	14	0.326	STR		0	8	2.62	2	0.833	-1.0	0	0	1	intergenic		-1
Pf3D7_02_v3	730965	INDEL	8	0.214	STR		0	2	21.0	2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	734137	INDEL	20	0.575		TArep	0			6	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_02_v3	738511	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	740849	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	740851	SNP	1	0			0			2	0.667	-1.0	1	1	0	intergenic		-1
Pf3D7_02_v3	740852	SNP	1	0			0			2	0.667	-1.0	1	1	0	intergenic		-1
Pf3D7_02_v3	740853	SNP	1	0			0			2	0.667	-1.0	1	1	0	intergenic		-1
Pf3D7_02_v3	740854	SNP	1	0			0			2	0.667	-1.0	1	1	0	intergenic		-1
Pf3D7_02_v3	740855	SNP	1	0			0			2	0.667	-1.0	1	1	0	intergenic		-1
Pf3D7_02_v3	740859	SNP	1	0			0			2	0.667	-1.0	1	1	0	intergenic		-1
Pf3D7_02_v3	740861	SNP	1	0			0			2	0.667	-1.0	1	1	0	intergenic		-1
Pf3D7_02_v3	749949	SNP	1	0			0			2	0.722	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	754843	INDEL	31	0.627			0			3	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	754845	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	754846	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	754851	SNP	1	0	STR		0	8	2.75	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	754856	SNP	1	0	STR		0	8	2.75	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	754857	SNP	1	0	STR		0	8	2.75	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	754860	SNP	1	0	STR		0	8	2.75	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	754862	SNP	1	0	STR		0	8	2.75	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	754871	SNP	1	0	STR		0	2	20.5	2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	772444	INDEL	8	0.317		TArep	0			4	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	789408	INDEL	-20	0.027		TArep	0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	801989	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	818887	SNP	1	0	STR		0	2	16.5	2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	831052	SNP	1	0			0			4	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	857896	INDEL	1	0.054		polyA	0			2	1.0	-1.0	1	0	0	coding	frameshift_variant	-1
Pf3D7_02_v3	879100	INDEL	2	0.075			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_02_v3	880716	SNP	1	0	STR		0	4	7.75	2	0.5	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	880720	SNP	1	0	STR		0	4	7.75	2	0.5	-1.0	0	1	0	intergenic		-1
Pf3D7_02_v3	883655	INDEL	1	0.051		polyA	0			2	0.556	-1.0	1	0	0	coding	frameshift_variant	-1
Pf3D7_03_v3	15365	SNP	1	0			0			2	0.5	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	15369	SNP	1	0			0			2	0.5	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	15370	SNP	1	0			0			2	0.5	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	15371	SNP	1	0			0			2	0.5	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	15372	SNP	1	0			0			2	0.5	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	15374	SNP	1	0			0			2	0.5	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	15378	SNP	1	0			0			2	0.5	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	15379	SNP	1	0			0			2	0.5	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	15386	SNP	1	0			0			2	0.5	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	15390	SNP	1	0			0			2	0.5	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	15393	SNP	1	0			0			2	0.5	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	15395	SNP	1	0			0			2	0.5	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	15399	SNP	1	0			0			2	0.5	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	15400	SNP	1	0			0			2	0.5	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	15407	SNP	1	0			0			2	0.5	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	75493	SNP	1	0	STR		0	2	18.5	2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	75495	SNP	1	0	STR		0	2	18.5	2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	75497	SNP	1	0	STR		0	2	18.5	2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	75499	SNP	1	0	STR		0	2	18.5	2	0.722	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	75501	SNP	1	0	STR		0	2	18.5	2	0.722	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	75503	SNP	1	0	STR		0	2	18.5	2	0.722	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	75505	SNP	1	0	STR		0	2	18.5	2	0.722	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	75507	SNP	1	0	STR		0	2	18.5	2	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	80094	INDEL	2	0.077	STR	polyA	0	2	17.0	2	0.556	-1.0	0	0	1	intergenic		-1
Pf3D7_03_v3	80133	SNP	1	0	STR		0	6	2.5	2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_03_v3	123857	SNP	1	0			0			2	0.944	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_03_v3	141273	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	141279	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	141281	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	141282	INDEL	1	0.051		polyA	0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	141286	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	151690	SNP	1	0	STR		0	2	12.0	2	0.611	-1.0	0	0	1	intergenic		-1
Pf3D7_03_v3	151691	SNP	1	0	STR		0	2	12.0	2	0.611	-1.0	0	0	1	intergenic		-1
Pf3D7_03_v3	174547	INDEL	1	0.051		polyA	0			4	0.833	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	176892	SNP	1	0			0			2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	176896	SNP	1	0			0			2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	176897	SNP	1	0			0			2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	176898	SNP	1	0			0			2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	176899	SNP	1	0			0			2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	176900	SNP	1	0			0			2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	176901	SNP	1	0			0			2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	176915	SNP	1	0			0			2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	176917	SNP	1	0			0			2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	176918	SNP	1	0			0			2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	181911	SNP	1	0	STR		0	2	14.0	2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	181913	SNP	1	0	STR		0	2	14.0	2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	189699	INDEL	-26	0.027		TArep	0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	189902	INDEL	18	0.452	STR	TArep	0	4	6.0	2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	191095	SNP	1	0	STR		0	2	14.0	2	0.722	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	218696	SNP	1	0	STR		0	6	2.67	2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	218702	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	235553	SNP	1	0	STR		0	1	11.0	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	258738	SNP	1	0			0			2	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	258739	SNP	1	0			0			3	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	258746	SNP	1	0			0			2	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	258747	SNP	1	0			0			2	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	258781	SNP	1	0			0			2	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	296741	INDEL	20	0.525		TArep	0			3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	298427	SNP	1	0			0			2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_03_v3	324632	SNP	1	0			0			2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	324633	SNP	1	0			0			2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	324634	SNP	1	0			0			2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	324635	SNP	1	0			0			2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	324636	SNP	1	0			0			2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	324637	SNP	1	0			0			2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	324640	SNP	1	0			0			2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	324642	SNP	1	0			0			2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	324643	SNP	1	0			0			2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	324644	SNP	1	0			0			2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	324646	SNP	1	0			0			2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	324648	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	324653	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	324656	SNP	1	0			0			2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	324657	SNP	1	0			0			2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	324658	SNP	1	0			0			2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	324659	SNP	1	0			0			2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	330952	INDEL	-15	0.027			0			2	1.0	-1.0	1	0	0	coding	disruptive_inframe_deletion	-1
Pf3D7_03_v3	333825	SNP	1	0	STR		0	42	2.83	2	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_03_v3	335763	INDEL	1	0.051	polyA	polyA	0	1	16.0	2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_03_v3	335765	SNP	1	0	polyA		0	1	16.0	2	0.667	-1.0	0	0	1	intergenic		-1
Pf3D7_03_v3	337713	INDEL	-48	0.027			0			2	1.0	-1.0	0	0	1	coding	disruptive_inframe_deletion	-1
Pf3D7_03_v3	337879	SNP	1	0	STR		0	24	6.96	2	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_03_v3	339341	SNP	1	0	STR		0	2	11.5	2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_03_v3	339354	INDEL	-12	0.027	STR		0	2	11.5	2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_03_v3	339356	SNP	1	0	STR		0	2	17.0	2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	339358	SNP	1	0	STR		0	2	17.0	2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	339360	SNP	1	0	STR		0	2	17.0	2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	339362	SNP	1	0	STR		0	2	17.0	2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	339364	SNP	1	0	STR		0	2	17.0	2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	339366	SNP	1	0	STR		0	2	17.0	2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	339368	SNP	1	0	STR		0	2	17.0	2	0.944	-1.0	1	0	1	intergenic		-1
Pf3D7_03_v3	363994	SNP	1	0			0			2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	364011	INDEL	-40	0.027			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	364028	INDEL	-13	0.027			0			2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	364195	INDEL	-1	0.027	STR	polyA	0	2	18.5	2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	367746	SNP	1	0	STR		0	2	18.0	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	368152	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	389242	INDEL	7	0.195	STR		0	11	2.0	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	395964	INDEL	-2	0.027		TArep	0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	397235	SNP	1	0	STR		0	1	25.0	2	0.722	-1.0	0	0	1	intergenic		-1
Pf3D7_03_v3	405938	INDEL	14	0.357	STR	TArep	0	9	2.11	5	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	407842	SNP	1	0	STR		0	15	4.4	2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	424948	INDEL	2	0.077		TArep	0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_03_v3	435011	SNP	1	0	STR		0	21	2.76	2	0.778	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_03_v3	435012	SNP	1	0	STR		0	21	2.76	2	0.778	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_03_v3	435013	SNP	1	0	STR		0	21	2.76	2	0.778	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_03_v3	435014	SNP	1	0	STR		0	21	2.76	2	0.778	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_03_v3	435021	SNP	1	0	STR		0	21	7.95	2	0.444	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_03_v3	435022	SNP	1	0	STR		0	21	7.95	2	0.444	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_03_v3	438928	INDEL	-12	0.027	STR		0	72	2.71	2	0.556	-1.0	0	1	0	coding	inframe_deletion	-1
Pf3D7_03_v3	438977	INDEL	-3	0.027	STR		0	33	2.0	2	0.667	-1.0	0	1	0	coding	inframe_deletion	-1
Pf3D7_03_v3	445545	INDEL	3	0.098		TArich	0			2	1.0	-1.0	1	0	0	coding	inframe_insertion	-1
Pf3D7_03_v3	451892	SNP	1	0	STR		0	4	8.25	2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	452248	INDEL	6	0.452	STR	TArep	0	10	2.1	4	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	452579	INDEL	-3	0.027	STR		0	6	3.33	2	1.0	-1.0	1	0	0	coding	disruptive_inframe_deletion	-1
Pf3D7_03_v3	452795	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_03_v3	456429	INDEL	9	0.413			0			3	1.0	-1.0	1	0	0	coding	inframe_insertion	-1
Pf3D7_03_v3	456849	INDEL	-18	0.027			0			2	1.0	-1.0	1	0	0	coding	disruptive_inframe_deletion	-1
Pf3D7_03_v3	457867	INDEL	6	0.244		TArich	0			4	1.0	-1.0	1	0	0	coding	inframe_insertion	-1
Pf3D7_03_v3	457979	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_03_v3	458386	INDEL	3	0.1		TArich	0			2	1.0	-1.0	1	0	0	coding	inframe_insertion	-1
Pf3D7_03_v3	458590	INDEL	9	0.524		TArich	0			5	1.0	-1.0	1	0	0	coding	inframe_insertion	-1
Pf3D7_03_v3	459820	SNP	1	0	STR		0	2	7.5	2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_03_v3	460533	INDEL	-2	0.077		TArep	0			3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	461836	INDEL	2	0.077		TArep	0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	461881	INDEL	28	0.617	STR		0	7	2.86	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	462815	INDEL	2	0.128		TArep	0			3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	462945	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	464293	INDEL	-6	0.22		TArep	0			4	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	464526	INDEL	10	0.262	STR	TArep	0	2	11.0	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	464611	INDEL	-2	0.128		TArep	0			4	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	465513	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	465650	INDEL	-1	0.027		polyA	0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	466044	INDEL	1	0.051	STR	polyA	0	4	5.5	3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	467506	INDEL	24	0.771			0			3	1.0	-1.0	1	0	0	coding	disruptive_inframe_insertion	-1
Pf3D7_03_v3	469176	INDEL	12	0.452		TArep	0			4	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	470552	INDEL	4	0.128		TArep	0			3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_03_v3	471263	INDEL	24	0.521			0			2	1.0	-1.0	1	0	0	coding	disruptive_inframe_insertion	-1
